"rowid","llfc","llfc.1","lwc","lww","inc","esc","lfmo","lqstop","lback","lnum","lestqty","lnostop","vendor","system","year","biddate"
2025,-1.77785656405906,-1.83885107676191,-1.72036947314138,-1.77785656405906,0,1,2.68239045432163,6.76815594752905,0.625952207417909,0.693147180559945,11.7379692471051,4.969813299576,"CABELL","CRANDALL",1987,"8-2-1987"
2026,-1.80180980508156,-1.86433016206289,-1.74296930505862,-1.80180980508156,0,0,2.64900766046843,6.83068417598094,0.613973988085959,0.693147180559945,11.8004974755569,4.969813299576,"BORDEN","CRANDALL",1988,"8-2-1988"
2027,-1.93102153656156,-1.96611285637283,-1.86433016206289,-1.93102153656156,0,0,2.64900766046843,6.83068417598094,0.634839832981049,0.693147180559945,11.8004974755569,4.969813299576,"CABELL","CRANDALL",1988,"8-2-1988"
2028,-1.81094228864483,-1.87405471195489,-1.75157767959522,-1.81094228864483,0,0,2.72261035243354,6.8967944642185,0.5390628362536,1.09861228866811,11.8666077637945,4.969813299576,"BORDEN","CRANDALL",1989,"8-2-1989"
2029,-1.77490235216163,-1.80180980508156,-1.75157767959522,-1.77490235216163,0,0,2.72261035243354,6.8967944642185,0.488810982667225,1.09861228866811,11.8666077637945,4.969813299576,"OAK FARMS","CRANDALL",1989,"8-2-1989"
2030,-1.66073120682165,-1.71479842809193,-1.6094379124341,-1.66073120682165,0,0,2.72261035243354,6.8967944642185,0.54667147621359,1.09861228866811,11.8666077637945,4.969813299576,"SCHEPPS","CRANDALL",1989,"8-2-1989"
2031,-1.86756118264434,-1.85150947363383,-1.78976146656538,-1.85150947363383,0,1,2.78829801594291,6.85036430487994,0.663129682774131,1.09861228866811,11.8201776044559,4.969813299576,"BORDEN","CRANDALL",1990,"8-2-1990"
2032,-1.72316667776244,-1.80180980508156,-1.68739945390381,-1.72878467006667,0,0,2.78829801594291,6.85036430487994,0.266325624375789,1.09861228866811,11.8201776044559,4.969813299576,"CABELL","CRANDALL",1990,"8-2-1990"
2033,-1.70925824771631,-1.70925824771631,-1.63475572041839,-1.68739945390381,0,1,2.78829801594291,6.85036430487994,0.667315285806284,1.09861228866811,11.8201776044559,4.969813299576,"SCHEPPS","CRANDALL",1990,"8-2-1990"
2034,-1.77490235216163,-1.83571135675724,NA,NA,0,1,2.64900766046843,6.15527265722253,0.37443874752436,1.09861228866811,11.3482295081127,5.19295685089021,"CABELL","FORNEY",1986,"7-7-1986"
2035,-1.75735804251072,-1.81707727721234,NA,NA,0,1,2.64900766046843,6.15527265722253,0.311052730194887,1.09861228866811,11.3482295081127,5.19295685089021,"BORDEN","FORNEY",1986,"7-7-1986"
2036,-1.68200860526894,-1.73727128394399,NA,NA,0,1,2.64900766046843,6.15527265722253,-0.0842707381641641,1.09861228866811,11.3482295081127,5.19295685089021,"SCHEPPS","FORNEY",1986,"7-7-1986"
2037,-1.77549249676418,-1.83633851262602,NA,-1.77549249676418,0,1,2.68239045432163,6.4504946394029,0.489983969264436,0.693147180559945,11.6434514902931,5.19295685089021,"CABELL","FORNEY",1987,"7-9-1987"
2038,-1.75735804251072,-1.81707727721234,NA,-1.75735804251072,0,1,2.68239045432163,6.4504946394029,0.409608847931582,0.693147180559945,11.6434514902931,5.19295685089021,"BORDEN","FORNEY",1987,"7-9-1987"
2039,-1.80241604941658,-1.86497553155931,NA,-1.80241604941658,0,0,2.64900766046843,6.55169035079357,0.482157268846695,0.693147180559945,11.7446472016838,5.19295685089021,"CABELL","FORNEY",1988,"7-14-1988"
2040,-1.75735804251072,-1.81707727721234,NA,-1.75735804251072,0,1,2.64900766046843,6.55169035079357,0.465196813826686,0.693147180559945,11.7446472016838,5.19295685089021,"BORDEN","FORNEY",1988,"7-14-1988"
2041,-1.79878408416502,-1.84516024595517,-1.76609172247948,-1.80180980508156,0,0,2.72261035243354,6.54991191789478,0.382784516492165,0.693147180559945,11.742868768785,5.19295685089021,"OAK FARMS","FORNEY",1989,"7-13-1989"
2042,-1.77195684193188,-1.83258146374831,NA,-1.77195684193188,0,1,2.72261035243354,6.54991191789478,0.404918804280908,0.693147180559945,11.742868768785,5.19295685089021,"BORDEN","FORNEY",1989,"7-13-1989"
2043,-1.82325013631943,-1.86110954736285,NA,-1.83258146374831,0,1,2.78829801594291,6.56680007275581,0.357785772999084,1.09861228866811,11.759756923646,5.19295685089021,"OAK FARMS","FORNEY",1990,"7-8-1990"
2044,-1.77195684193188,-1.74869997976761,NA,-1.74296930505862,0,1,2.78829801594291,6.56680007275581,0.472038684376729,1.09861228866811,11.759756923646,5.19295685089021,"BORDEN","FORNEY",1990,"7-8-1990"
2045,-1.70649962527723,-1.74011623607622,NA,-1.71479842809193,0,0,2.78829801594291,6.56680007275581,0.357785772999084,1.09861228866811,11.759756923646,5.19295685089021,"OAK FARMS","FORNEY",1990,"7-8-1990"
2046,NA,-1.89711998488588,-1.80180980508156,-1.83258146374831,0,0,2.68239045432163,7.48420509264868,0.291349221739206,0.693147180559945,12.4540183922247,4.969813299576,"PRESTON","MABANK",1987,"7-20-1987"
2047,-1.75735804251072,NA,NA,-1.75735804251072,0,1,2.68239045432163,7.48420509264868,0.409608847931582,0.693147180559945,12.4540183922247,4.969813299576,"BORDEN","MABANK",1987,"7-20-1987"
2048,NA,-1.89711998488588,-1.80180980508156,-1.83258146374831,0,0,2.64900766046843,7.43715666215609,-4.34348408808141,0.693147180559945,12.4069699617321,4.969813299576,"PRESTON","MABANK",1988,"0-0-1988"
2049,-1.81707727721234,NA,NA,-1.81707727721234,0,0,2.64900766046843,7.43715666215609,-3.96475367159817,0.693147180559945,12.4069699617321,4.969813299576,"BORDEN","MABANK",1988,"0-0-1988"
2050,-1.78677192771702,-1.83885107676191,NA,-1.77490235216163,0,1,2.78829801594291,7.49902425470406,0.174216136221073,1.09861228866811,12.4688375542801,4.969813299576,"BORDEN","MABANK",1990,"6-14-1990"
2051,-1.68739945390381,-1.71479842809193,-1.63475572041839,-1.68739945390381,0,1,2.78829801594291,7.49902425470406,-0.0134943923533453,1.09861228866811,12.4688375542801,4.969813299576,"OAK FARMS","MABANK",1990,"6-14-1990"
2052,-1.72036947314138,NA,-1.66600826392249,-1.72036947314138,0,0,2.78829801594291,7.49902425470406,0.138627234546597,1.09861228866811,12.4688375542801,4.969813299576,"PRESTON","MABANK",1990,"6-14-1990"
2053,-1.76026080216868,-1.82015894374975,-1.70374859190534,-1.76026080216868,0,0,2.69462718077007,7.72134861261795,0.230933085900501,0.693147180559945,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1982,"7-12-1982"
2054,-1.6476591252543,-1.72878467006667,-1.59701539243554,-1.70100510595959,0,1,2.69462718077007,7.72134861261795,0.300136419216404,0.693147180559945,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1982,"7-12-1982"
2055,-1.79516526236289,-1.85854050291841,-1.73670326347998,-1.79637008178574,0,0,2.69867303928961,7.72134861261795,0.312725480214534,1.09861228866811,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1983,"7-11-1983"
2056,-1.78677192771702,-1.84832982071645,-1.72878467006667,-1.78677192771702,0,1,2.69867303928961,7.72134861261795,0.178186863167725,1.09861228866811,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1983,"7-11-1983"
2057,-1.78976146656538,-1.85150947363383,-1.73160554640831,-1.78976146656538,0,1,2.69867303928961,7.72134861261795,-0.109192597288202,1.09861228866811,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1983,"7-11-1983"
2058,-1.78498248494903,-1.83383224564996,-1.72709595590233,-1.78498248494903,0,1,2.67827804276854,7.72134861261795,0.198540520583165,1.09861228866811,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1984,"7-9-1984"
2059,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,1,2.67827804276854,7.72134861261795,0.263874336624014,1.09861228866811,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1984,"7-9-1984"
2060,-1.6094379124341,-1.66073120682165,-1.51412773262978,-1.56064774826467,0,1,2.67827804276854,7.72134861261795,0.180827508399209,1.09861228866811,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1984,"7-9-1984"
2061,-1.77785656405906,-1.83885107676191,NA,-1.77785656405906,0,0,2.68239045432163,7.72134861261795,0.0581234467176926,0,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1987,"6-30-1987"
2062,-1.80180980508156,-1.86433016206289,NA,-1.80180980508156,0,0,2.64900766046843,7.72134861261795,0.482157268846695,1.09861228866811,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1988,"7-5-1988"
2063,-1.75735804251072,-1.81707727721234,NA,-1.75735804251072,0,0,2.64900766046843,7.72134861261795,0.465196813826686,1.09861228866811,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1988,"7-5-1988"
2064,-1.66073120682165,-1.77195684193188,NA,-1.71479842809193,0,0,2.64900766046843,7.72134861261795,0.407243298374157,1.09861228866811,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1988,"7-5-1988"
2065,-1.78081952918972,-1.82635091399767,NA,-1.78677192771702,0,0,2.72261035243354,7.72134861261795,0.560650829027599,1.09861228866811,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1989,"7-23-1989"
2066,-1.76609172247948,-1.82635091399767,NA,-1.76609172247948,0,0,2.72261035243354,7.72134861261795,0.404918804280908,1.09861228866811,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1989,"7-23-1989"
2067,-1.74296930505862,-1.80180980508156,NA,-1.74296930505862,0,0,2.72261035243354,7.72134861261795,0.444375492830987,1.09861228866811,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1989,"7-23-1989"
2068,-1.77785656405906,-1.80788885115794,NA,-1.78976146656538,0,1,2.78829801594291,7.72134861261795,-0.0134943923533453,1.38629436111989,12.9144162729714,5.19295685089021,"OAK FARMS","TERRELL",1990,"6-21-1990"
2069,-1.63066154888573,-1.7492748576219,NA,-1.74640376750726,0,1,2.78829801594291,7.72134861261795,0.174216136221073,1.38629436111989,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1990,"6-21-1990"
2070,-1.71479842809193,-1.77195684193188,NA,-1.72597172869005,0,0,2.78829801594291,7.72134861261795,-0.397014191123536,1.38629436111989,12.9144162729714,5.19295685089021,"CABELL","TERRELL",1990,"6-21-1990"
2071,-1.6476591252543,-1.65286747036144,NA,-1.6476591252543,0,0,2.78829801594291,7.72134861261795,0.279857413641448,1.38629436111989,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1990,"6-21-1990"
2072,-1.85150947363383,-1.8957875396521,NA,-1.83320665914223,0,0,2.63762773680566,7.72134861261795,0.565306044368374,1.09861228866811,12.9144162729714,5.19295685089021,"OAK FARMS","TERRELL",1991,"7-8-1991"
2073,-1.83258146374831,-1.83258146374831,NA,-1.83258146374831,0,1,2.63762773680566,7.72134861261795,0.455431763584389,1.09861228866811,12.9144162729714,5.19295685089021,"BORDEN","TERRELL",1991,"7-8-1991"
2074,-1.80180980508156,-1.82635091399767,NA,-1.80180980508156,0,1,2.63762773680566,7.72134861261795,0.232947089323808,1.09861228866811,12.9144162729714,5.19295685089021,"SCHEPPS","TERRELL",1991,"7-8-1991"
2075,NA,NA,-1.68362281062348,-1.76433887365206,1,0,2.63834278867739,8.6764641969499,-0.149865150525432,0,13.3585954240741,4.68213122712422,"CABELL","PARIS",1980,"7-20-1980"
2076,NA,NA,NA,NA,1,0,2.70136121295141,8.63881878092782,-3.13776506097252,0,13.320950008052,4.68213122712422,"CABELL","PARIS",1981,"0-0-1981"
2077,NA,NA,NA,NA,1,0,2.69462718077007,8.61305075478962,-3.16353308711072,0,13.2951819819138,4.68213122712422,"CABELL","PARIS",1982,"0-0-1982"
2078,NA,NA,NA,NA,1,0,2.69867303928961,8.5937602173659,-3.03929081720362,0,13.2758914444901,4.68213122712422,"CABELL","PARIS",1983,"0-0-1983"
2079,NA,NA,NA,NA,1,0,2.67827804276854,8.5197911981803,-3.13751011223515,0,13.2019224253045,4.68213122712422,"CABELL","PARIS",1984,"0-0-1984"
2080,NA,NA,NA,NA,1,0,2.64191039859766,8.57858097850939,-3.13883281267771,0,13.2607122056336,4.68213122712422,"CABELL","PARIS",1985,"0-0-1985"
2081,NA,-1.71479842809193,-1.62201669464096,-1.67397643357167,1,0,2.64900766046843,8.66450073376163,0.37443874752436,0.693147180559945,13.3466319608858,4.68213122712422,"CABELL","PARIS",1986,"7-8-1986"
2082,NA,-1.74296930505862,-1.66073120682165,-1.71479842809193,0,1,2.64900766046843,8.66450073376163,0.311052730194887,0.693147180559945,13.3466319608858,4.68213122712422,"BORDEN","PARIS",1986,"7-8-1986"
2083,NA,-1.71479842809193,-1.62201669464096,-1.67397643357167,1,0,2.68239045432163,8.65403355284953,0.0581234467176926,0.693147180559945,13.3361647799737,4.68213122712422,"CABELL","PARIS",1987,"6-24-1987"
2084,NA,-1.68739945390381,-1.6094379124341,-1.66073120682165,0,0,2.68239045432163,8.65403355284953,-0.121573863028272,0.693147180559945,13.3361647799737,4.68213122712422,"PRESTON","PARIS",1987,"6-24-1987"
2085,NA,-1.80180980508156,-1.71479842809193,-1.77195684193188,1,0,2.64900766046843,8.60666708810529,0.112381055851929,1.09861228866811,13.2887983152295,4.68213122712422,"CABELL","PARIS",1988,"6-23-1988"
2086,NA,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,0,2.64900766046843,8.60666708810529,0.141135884400554,1.09861228866811,13.2887983152295,4.68213122712422,"BORDEN","PARIS",1988,"6-23-1988"
2087,NA,-1.68200860526894,-1.6094379124341,-1.66073120682165,0,0,2.64900766046843,8.60666708810529,0.201386521131792,1.09861228866811,13.2887983152295,4.68213122712422,"PRESTON","PARIS",1988,"6-23-1988"
2088,-1.85918214554549,-1.89711998488588,-1.81400507817537,-1.86433016206289,1,0,2.72261035243354,8.61555127484748,0.560650829027599,1.09861228866811,13.2976825019717,4.68213122712422,"CABELL","PARIS",1989,"7-24-1989"
2089,-1.77490235216163,-1.83571135675724,-1.7175800710538,-1.77490235216163,0,0,2.72261035243354,8.61555127484748,0.404918804280908,1.09861228866811,13.2976825019717,4.68213122712422,"BORDEN","PARIS",1989,"7-24-1989"
2090,NA,-1.71479842809193,-1.6094379124341,-1.66073120682165,0,0,2.72261035243354,8.61555127484748,0.571430361262475,1.09861228866811,13.2976825019717,4.68213122712422,"PRESTON","PARIS",1989,"7-24-1989"
2091,-1.74296930505862,-1.77195684193188,-1.70100510595959,-1.75735804251072,1,0,2.78829801594291,8.59128894891775,0.0692195899130795,1.38629436111989,13.273420176042,4.68213122712422,"CABELL","PARIS",1990,"7-9-1990"
2092,-1.78677192771702,-1.84832982071645,-1.70100510595959,-1.75735804251072,0,1,2.78829801594291,8.59128894891775,0.472038684376729,1.38629436111989,13.273420176042,4.68213122712422,"BORDEN","PARIS",1990,"7-9-1990"
2093,-1.63475572041839,-1.66073120682165,-1.58474529984373,-1.6094379124341,0,0,2.78829801594291,8.59128894891775,-0.297650657654711,1.38629436111989,13.273420176042,4.68213122712422,"FOREMOST","PARIS",1990,"7-9-1990"
2094,-1.66073120682165,-1.68739945390381,-1.6094379124341,-1.66073120682165,0,1,2.78829801594291,8.59128894891775,0.407481673468707,1.38629436111989,13.273420176042,4.68213122712422,"PRESTON","PARIS",1990,"7-9-1990"
2095,-1.9004588861514,-1.94491064872223,-1.82635091399767,-1.89113791320833,0,0,2.63762773680566,8.70633433414995,0.565306044368374,1.6094379124341,13.3884655612742,4.68213122712422,"OAK FARMS","PARIS",1991,"7-16-1991"
2096,-1.86433016206289,-1.89711998488588,-1.83258146374831,-1.86433016206289,0,1,2.63762773680566,8.70633433414995,0.455431763584389,1.6094379124341,13.3884655612742,4.68213122712422,"BORDEN","PARIS",1991,"7-16-1991"
2097,-1.96611285637283,-1.96611285637283,-1.9173226922034,-1.9173226922034,0,1,2.63762773680566,8.70633433414995,NA,1.6094379124341,13.3884655612742,4.68213122712422,"HILAND","PARIS",1991,"7-16-1991"
2098,-1.90380897303668,-2.00248050054371,-1.83885107676191,-1.90380897303668,0,0,2.63762773680566,8.70633433414995,NA,1.6094379124341,13.3884655612742,4.68213122712422,"HILAND","PARIS",1991,"7-16-1991"
2099,-1.97688495335474,-2.04407439784254,-1.89778687387359,-1.97688495335474,0,1,2.63762773680566,8.70633433414995,0.565306044368374,1.6094379124341,13.3884655612742,4.68213122712422,"OAK FARMS","PARIS",1991,"7-16-1991"
2100,-1.80180980508156,-1.83258146374831,-1.74296930505862,-1.80180980508156,1,0,2.64900766046843,7.0343879299155,0.581893735890453,1.09861228866811,12.2280933991994,5.19295685089021,"BORDEN","BOWIE",1986,"8-4-1986"
2101,-1.78976146656538,-1.85150947363383,-1.73160554640831,-1.78976146656538,0,0,2.64900766046843,7.0343879299155,0.104433766542177,1.09861228866811,12.2280933991994,5.19295685089021,"OAK FARMS","BOWIE",1986,"8-4-1986"
2102,-1.81707727721234,-1.86433016206289,-1.75735804251072,-1.78677192771702,0,0,2.64900766046843,7.0343879299155,0.578778857212779,1.09861228866811,12.2280933991994,5.19295685089021,"PRESTON","BOWIE",1986,"8-4-1986"
2103,-1.77195684193188,-1.82015894374975,-1.73160554640831,-1.78976146656538,1,0,2.68239045432163,6.95177216439891,0.409608847931582,0.693147180559945,12.1448247044907,5.19295685089021,"BORDEN","BOWIE",1987,"7-19-1987"
2104,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,0,2.68239045432163,6.95177216439891,0.0542707182679819,0.693147180559945,12.1448247044907,5.19295685089021,"OAK FARMS","BOWIE",1987,"7-19-1987"
2105,-1.79576749062559,-1.83258146374831,-1.75446368448436,-1.81400507817537,1,0,2.64900766046843,6.87316383421252,0.465196813826686,1.38629436111989,12.0666381495386,5.19295685089021,"BORDEN","BOWIE",1988,"7-31-1988"
2106,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,0,2.64900766046843,6.87316383421252,0.106523726848891,1.38629436111989,12.0666381495386,5.19295685089021,"OAK FARMS","BOWIE",1988,"7-31-1988"
2107,-1.78976146656538,-1.82015894374975,-1.75446368448436,-1.77785656405906,0,0,2.64900766046843,6.87316383421252,0.530080506373641,1.38629436111989,12.0666381495386,5.19295685089021,"PRESTON","BOWIE",1988,"7-31-1988"
2108,-1.78379129957888,-1.84516024595517,-1.72597172869005,-1.78379129957888,0,0,2.64900766046843,6.87316383421252,0.447303002905353,1.38629436111989,12.0666381495386,5.19295685089021,"VANDERVOORT","BOWIE",1988,"7-31-1988"
2109,-1.88059068293467,-1.91392710320226,-1.84832982071645,-1.91392710320226,1,0,2.72261035243354,6.94793706861497,0.404918804280908,1.09861228866811,12.1410860240106,5.19295685089021,"BORDEN","BOWIE",1989,"7-27-1989"
2110,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,0,2.72261035243354,6.94793706861497,0.382784516492165,1.09861228866811,12.1410860240106,5.19295685089021,"OAK FARMS","BOWIE",1989,"7-27-1989"
2111,-1.78976146656538,-1.82015894374975,-1.75446368448436,-1.77785656405906,0,0,2.72261035243354,6.94793706861497,0.571430361262475,1.09861228866811,12.1410860240106,5.19295685089021,"PRESTON","BOWIE",1989,"7-27-1989"
2112,-1.71479842809193,-1.77195684193188,-1.69826912614072,-1.75446368448436,1,1,2.78829801594291,6.93925394604151,0.472038684376729,1.38629436111989,12.1322107969317,5.19295685089021,"BORDEN","BOWIE",1990,"7-22-1990"
2113,-1.71479842809193,-1.77195684193188,-1.66073120682165,-1.71479842809193,0,1,2.78829801594291,6.93925394604151,0.357785772999084,1.38629436111989,12.1322107969317,5.19295685089021,"OAK FARMS","BOWIE",1990,"7-22-1990"
2114,-1.66073120682165,-1.70374859190534,-1.65025990695436,-1.70374859190534,0,1,2.78829801594291,6.93925394604151,0.407481673468707,1.38629436111989,12.1322107969317,5.19295685089021,"PRESTON","BOWIE",1990,"7-22-1990"
2115,-1.67664666212755,-1.70374859190534,-1.62455155024415,-1.67664666212755,0,1,2.78829801594291,6.93925394604151,0.446852080153641,1.38629436111989,12.1322107969317,5.19295685089021,"VANDERVOORT","BOWIE",1990,"7-22-1990"
2116,-1.89711998488588,-1.96611285637283,-1.86433016206289,-1.93102153656156,1,1,2.63762773680566,6.93925394604151,0.455431763584389,0.693147180559945,12.1322107969317,5.19295685089021,"BORDEN","BOWIE",1991,"7-14-1991"
2117,-1.77195684193188,-1.79576749062559,-1.68739945390381,-1.74296930505862,0,0,2.63762773680566,6.93925394604151,0.565306044368374,0.693147180559945,12.1322107969317,5.19295685089021,"OAK FARMS","BOWIE",1991,"7-14-1991"
2118,-1.86433016206289,-1.93102153656156,-1.74296930505862,-1.80180980508156,1,1,2.68033636253469,6.24470116375017,-4.95948064483864,0,10.5213672827662,4.27666611901606,"BORDEN","GORDON",1982,"0-0-1982"
2119,-1.89711998488588,-1.96611285637283,-1.77195684193188,-1.83258146374831,1,1,2.68444033546308,6.21627703811127,0.537829343841727,0,10.4929431571273,4.27666611901606,"BORDEN","GORDON",1983,"9-11-1983"
2120,-1.89711998488588,-1.96611285637283,-1.77195684193188,-1.83258146374831,1,1,2.66374994220563,5.97928796828098,-5.50264386128308,0,10.255954087297,4.27666611901606,"BORDEN","GORDON",1984,"0-0-1984"
2121,-1.9173226922034,-1.98777435315401,-1.85150947363383,-1.9173226922034,1,1,2.62684014567667,6.04933580114325,0.422940350225708,0.693147180559945,10.3260019201593,4.27666611901606,"BORDEN","GORDON",1985,"8-18-1985"
2122,-1.89711998488588,-1.93102153656156,-1.87080267656851,-1.9173226922034,0,0,2.62684014567667,6.04933580114325,0.325973501063215,0.693147180559945,10.3260019201593,4.27666611901606,"PRESTON","GORDON",1985,"8-18-1985"
2123,-1.80180980508156,-1.89711998488588,-1.80180980508156,-1.86433016206289,1,0,2.63404478779171,6.10687575791268,0.581893735890453,0,10.3835418769287,4.27666611901606,"BORDEN","GORDON",1986,"8-27-1986"
2124,NA,NA,NA,NA,1,0,2.66792241001143,6.18748729279531,-4.57435355540915,0,10.4641534118114,4.27666611901606,"BORDEN","GORDON",1987,"0-0-1987"
2125,NA,NA,NA,NA,1,0,2.63404478779171,6.1119225897216,-3.96475367159817,0,10.3885887087377,4.27666611901606,"BORDEN","GORDON",1988,"0-0-1988"
2126,-1.96611285637283,-2.04022082852655,-1.89711998488588,-1.96611285637283,1,1,2.70871664564537,6.12316238735808,0.560699221688391,0,10.3998285063741,4.27666611901606,"BORDEN","GORDON",1989,"9-17-1989"
2127,-1.82635091399767,-1.85150947363383,-1.75446368448436,-1.79576749062559,0,0,2.77529339464483,6.22017566666358,0.305444938091261,0,10.4968417856796,4.27666611901606,"CABELL","GORDON",1990,"9-16-1990"
2128,-1.91392710320226,-2.00248050054371,-1.84832982071645,-1.93102153656156,0,1,2.62249231274056,6.23774429627524,-1.41393826959478,0,10.5144104152913,4.27666611901606,"GANDY","GORDON",1991,"0-0-1991"
2129,NA,NA,NA,NA,1,0,2.62321826558551,5.02388052084628,-0.249814896963016,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1980,"7-16-1980"
2130,-1.88059068293467,-1.88059068293467,-1.78677192771702,-1.88059068293467,1,1,2.68716699018579,5.02388052084628,-8.04381935061569,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1981,"0-0-1981"
2131,NA,NA,NA,NA,1,0,2.68033636253469,5.02388052084628,-8.04381935061569,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1982,"0-0-1982"
2132,NA,NA,-1.83258146374831,-1.86433016206289,1,0,2.68444033546308,5.02388052084628,-8.04381935061569,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1983,"0-0-1983"
2133,-1.88059068293467,-1.93102153656156,-1.80180980508156,-1.86433016206289,1,1,2.66374994220563,5.02388052084628,-4.76911670515385,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1984,"0-0-1984"
2134,-1.86433016206289,-1.93102153656156,-1.80180980508156,-1.86433016206289,1,1,2.62684014567667,5.02388052084628,0.262558546575469,0,9.30565055178051,4.27666611901606,"OAK FARMS","GRAFORD",1985,"8-14-1985"
2135,-1.80788885115794,-1.87080267656851,-1.74869997976761,-1.80788885115794,1,1,2.63404478779171,5.11198778835654,0.19854637703132,0,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1986,"9-14-1986"
2136,-1.80180980508156,-1.86433016206289,-1.74296930505862,-1.80180980508156,1,1,2.66792241001143,5.11198778835654,0.288568733406455,0,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1987,"8-19-1987"
2137,-1.80180980508156,-1.86433016206289,-1.74296930505862,-1.80180980508156,1,1,2.63404478779171,5.11198778835654,0.351337232911107,0,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1988,"8-17-1988"
2138,-1.80180980508156,-1.86433016206289,-1.74296930505862,-1.80180980508156,1,1,2.70871664564537,5.11198778835654,0.488810982667225,0,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1989,"8-16-1989"
2139,-1.77195684193188,-1.82635091399767,-1.72597172869005,-1.76609172247948,1,1,2.77529339464483,5.11198778835654,0.510019819584213,0.693147180559945,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1990,"8-15-1990"
2140,-1.76026080216868,-1.83258146374831,-1.71479842809193,-1.75042560573508,0,1,2.77529339464483,5.11198778835654,0.663129682774131,0.693147180559945,9.39266192877014,4.27666611901606,"BORDEN","GRAFORD",1990,"8-15-1990"
2141,-1.89047544216721,-1.9241486572738,NA,-1.87080267656851,1,1,2.62249231274056,5.11198778835654,0.68178239319095,0,9.39266192877014,4.27666611901606,"OAK FARMS","GRAFORD",1991,"8-19-1991"
2142,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,1,2.63404478779171,7.52671756135271,0.625164800399902,0.693147180559945,12.7200931601927,5.19295685089021,"VANDERVOORT","MINERAL WELLS",1986,"8-11-1986"
2143,-1.76609172247948,-1.82635091399767,-1.70925824771631,-1.76609172247948,0,1,2.63404478779171,7.52671756135271,0.581893735890453,0.693147180559945,12.7200931601927,5.19295685089021,"BORDEN","MINERAL WELLS",1986,"8-11-1986"
2144,-1.77195684193188,-1.83258146374831,-1.71479842809193,-1.77195684193188,0,1,2.66792241001143,7.63626960337937,0.611855232255856,1.09861228866811,12.8296607228957,5.19295685089021,"VANDERVOORT","MINERAL WELLS",1987,"8-10-1987"
2145,-1.75735804251072,-1.81707727721234,-1.70100510595959,-1.75735804251072,0,1,2.66792241001143,7.63626960337937,0.557027653753797,1.09861228866811,12.8296607228957,5.19295685089021,"BORDEN","MINERAL WELLS",1987,"8-10-1987"
2146,-1.68739945390381,-1.70374859190534,-1.63475572041839,-1.68739945390381,0,0,2.66792241001143,7.63626960337937,0.415380235734857,1.09861228866811,12.8296607228957,5.19295685089021,"PRESTON","MINERAL WELLS",1987,"8-10-1987"
2147,-1.80788885115794,-1.87080267656851,-1.74869997976761,-1.80788885115794,0,1,2.63404478779171,7.73543335249969,0.654319072815319,1.09861228866811,12.9284411927659,5.19295685089021,"VANDERVOORT","MINERAL WELLS",1988,"8-8-1988"
2148,-1.76609172247948,-1.82635091399767,-1.70925824771631,-1.76609172247948,0,1,2.63404478779171,7.73543335249969,0.613973988085959,1.09861228866811,12.9284411927659,5.19295685089021,"BORDEN","MINERAL WELLS",1988,"8-8-1988"
2149,-1.68739945390381,-1.71479842809193,-1.66073120682165,-1.68739945390381,0,0,2.63404478779171,7.73543335249969,0.654319072815319,1.09861228866811,12.9284411927659,5.19295685089021,"PRESTON","MINERAL WELLS",1988,"8-8-1988"
